time,"Einspritzdruck, Ist","Schneckenvolumen, Ist","Auswerferweg, Ist","Einspritzstrom, Ist","Werkzeuggeschwindigkeit, Ist","Auswerfergeschwindigkeit, Ist","Werkzeugkraft, Ist","Werkzeugweg, Ist","Druckmesssystem 3, Ist","Temperaturmesssystem 5, Ist",id
8.1,-2.69,18.5,0.9,0.0,-0.95,25.33,0.0,300.09,0.0,31.0,53
8.15,-2.69,18.5,5.03,0.0,-0.95,86.98,0.0,300.11,0.0,31.3,53
8.2,-2.59,18.5,11.4,0.0,0.0,140.39,0.0,300.11,0.0,31.1,53
8.25,-2.69,18.5,17.11,0.0,0.0,95.83,-0.11,300.11,0.0,31.1,53
8.3,-2.49,18.5,18.79,0.0,0.0,33.27,0.0,300.11,0.0,31.2,53
8.35,-2.59,18.5,20.78,0.0,0.0,36.93,0.0,300.11,0.0,31.1,53
8.4,-2.39,18.5,20.81,0.0,0.0,-0.31,0.0,300.11,0.0,31.3,53
8.45,-2.59,18.5,20.81,0.0,0.0,0.0,0.0,300.11,0.0,31.0,53
8.5,-2.59,18.5,20.82,0.0,0.0,0.31,0.0,300.11,0.0,31.2,53
8.55,-2.39,18.5,20.81,0.0,0.0,0.0,0.0,300.11,0.0,31.1,53
8.6,-2.59,18.5,20.81,0.0,0.0,-0.61,0.0,300.11,0.0,31.0,53
8.65,-2.59,18.5,20.81,0.0,0.0,0.31,0.0,300.11,0.0,31.1,53
8.7,-2.59,18.5,20.81,0.0,0.0,0.61,0.0,300.11,0.0,31.2,53
8.75,-2.59,18.5,20.81,0.0,0.0,0.61,0.0,300.11,0.0,31.2,53
8.8,-2.59,18.5,20.81,0.0,0.0,0.0,0.0,300.11,0.0,31.0,53
8.85,-2.59,18.5,20.81,0.0,0.0,0.0,0.0,300.11,0.0,31.1,53
8.9,-2.59,18.5,20.81,0.0,0.0,0.0,0.0,300.11,0.0,31.2,53
8.95,-2.59,18.5,20.82,0.0,0.0,0.92,0.0,300.11,0.0,31.2,53
9.0,-2.59,18.5,20.82,0.0,0.0,0.0,0.0,300.11,0.0,31.2,53
9.05,-2.39,18.5,20.81,0.0,0.0,0.0,0.0,300.11,0.0,31.1,53
9.1,-2.39,18.5,20.82,0.0,0.0,0.61,0.0,300.11,0.0,31.2,53
9.15,-2.69,18.5,20.81,0.0,0.0,-0.31,0.0,300.11,0.0,31.1,53
9.2,-2.59,18.5,20.81,0.0,0.0,0.0,0.0,300.11,0.0,31.1,53
9.25,-2.59,18.5,20.81,0.0,0.0,0.0,0.0,300.11,0.0,31.1,53
9.3,-2.49,18.5,20.81,0.0,0.0,0.61,0.0,300.11,0.0,31.3,53
9.35,-2.39,18.5,20.82,0.0,0.0,0.92,0.0,300.11,0.0,31.3,53
9.4,-2.59,18.5,20.81,0.0,0.0,-0.31,0.0,300.11,0.0,31.1,53
9.45,-2.69,18.5,20.8,0.0,0.0,0.0,0.0,300.11,0.0,31.0,53
9.5,-2.59,18.5,16.52,0.0,0.0,-115.67,0.0,300.11,0.0,31.2,53
9.55,-2.59,18.5,8.31,0.0,0.0,-160.53,0.0,300.11,0.0,31.2,53
9.6,-2.59,18.5,3.41,0.0,0.0,-82.71,0.0,300.11,0.0,31.0,53
9.65,-2.59,18.5,1.59,0.0,0.0,-34.79,0.0,300.11,0.0,31.1,53
9.7,-2.88,18.5,0.08,0.0,0.0,-40.89,0.0,300.11,0.0,31.1,53
9.75,-2.59,18.5,0.05,0.0,0.0,-0.61,-0.11,300.11,0.0,31.0,53
9.8,-2.49,18.5,0.06,0.0,0.0,0.0,0.0,300.11,0.0,31.3,53
9.85,-2.59,18.5,0.07,0.0,0.0,0.0,0.0,300.11,0.0,31.4,53
9.9,-2.39,18.5,0.07,0.0,0.0,0.31,0.0,300.11,0.0,31.0,53
9.95,-2.59,18.5,0.08,0.0,0.0,0.0,0.0,300.11,0.0,31.0,53
10.0,-2.49,18.5,0.08,0.0,0.0,0.0,0.0,300.11,0.0,31.3,53
10.05,-2.59,18.5,0.08,0.0,0.0,-0.31,0.0,300.11,0.0,31.1,53
10.1,-2.59,18.5,0.07,0.0,0.0,0.31,0.0,300.11,0.0,31.1,53
10.15,-2.49,18.5,0.07,0.0,0.0,0.61,0.0,300.11,0.0,31.1,53
10.2,-2.69,18.5,0.08,0.0,0.0,0.0,0.0,300.11,0.0,31.3,53
10.25,-2.39,18.5,0.08,0.0,0.0,0.31,0.0,300.11,0.0,31.2,53
10.3,-2.59,18.5,0.07,0.0,0.0,0.0,0.0,300.11,0.0,31.1,53
10.35,-2.49,18.5,0.09,0.0,0.0,0.0,0.0,300.11,0.0,31.1,53
10.4,-2.39,18.5,0.09,0.0,0.0,0.61,0.0,300.11,0.0,31.1,53
10.45,-2.39,18.5,0.07,0.0,0.0,0.31,0.0,300.11,0.0,31.2,53
10.5,-2.59,18.5,0.08,0.0,0.0,0.0,0.0,300.11,0.0,31.3,53
10.55,-2.39,18.5,0.08,0.0,0.0,0.0,0.0,300.11,0.0,31.2,53
10.6,-2.49,18.5,0.09,0.0,0.0,0.0,0.0,300.11,0.0,31.2,53
10.65,-2.49,18.5,0.07,0.0,0.0,-0.31,0.0,300.11,0.0,31.3,53
10.7,-2.59,18.5,0.09,0.0,0.0,-0.31,0.0,300.11,0.0,31.1,53
10.75,-2.59,18.5,0.08,0.0,0.0,0.0,0.0,300.11,0.0,31.2,53
0.0,-1.09,18.5,-0.04,0.0,0.0,-0.31,120.38,-0.02,0.0,31.2,54
0.05,53.62,18.01,-0.04,17.63,0.0,0.0,120.16,-0.04,0.64,31.2,54
0.1,78.68,17.03,-0.05,19.81,0.0,-0.31,119.83,-0.02,0.64,31.0,54
0.15,161.35,16.03,-0.04,19.87,0.0,0.0,119.49,-0.02,0.75,31.1,54
0.2,155.08,15.04,-0.02,19.9,0.0,1.22,119.38,-0.02,0.86,31.0,54
0.25,162.74,14.04,0.04,19.87,0.0,0.61,119.27,-0.02,0.86,31.1,54
0.3,172.69,13.05,0.04,19.87,0.0,0.0,119.27,-0.02,0.86,31.2,54
0.35,205.02,12.05,0.04,19.87,0.0,0.0,119.16,-0.02,0.96,31.1,54
0.4,231.68,11.06,0.08,19.9,0.0,1.53,119.16,-0.02,0.96,31.1,54
0.45,410.23,10.06,0.08,19.84,0.0,0.61,119.16,-0.02,0.96,31.1,54
0.5,476.19,9.07,0.09,19.9,0.0,-0.31,119.05,-0.02,0.96,31.0,54
0.55,499.86,8.07,0.09,19.87,0.0,0.61,119.16,-0.02,1.07,31.3,54
0.6,509.21,7.08,0.08,19.9,0.0,-0.31,119.05,-0.02,1.18,31.3,54
0.65,526.22,6.08,0.08,19.87,0.0,0.61,119.16,-0.02,1.28,31.1,54
0.7,394.82,5.35,0.08,4.11,0.0,0.0,119.49,-0.02,1.39,31.0,54
0.75,174.08,5.87,0.09,-1.81,0.0,-0.31,119.05,-0.02,1.28,31.2,54
0.8,201.64,5.71,0.08,2.51,0.0,0.0,119.05,-0.02,1.18,31.0,54
0.85,195.77,5.65,0.08,0.75,0.0,0.31,119.05,-0.02,1.18,31.1,54
0.9,195.97,5.59,0.08,1.39,0.0,-0.31,119.05,-0.02,1.07,31.4,54
0.95,199.45,5.52,0.08,1.33,0.0,-0.61,118.94,-0.02,0.96,31.2,54
1.0,200.44,5.46,0.08,1.15,0.0,-0.31,119.16,-0.02,0.96,31.1,54
1.05,199.45,5.41,0.09,0.94,0.0,0.61,119.05,-0.02,0.96,31.1,54
1.1,200.14,5.36,0.09,0.97,0.0,0.0,119.05,-0.02,0.96,31.1,54
1.15,199.75,5.32,0.08,0.72,0.0,-0.31,119.05,-0.02,0.96,31.1,54
1.2,199.75,5.29,0.07,0.72,0.0,0.0,119.05,-0.02,0.96,31.2,54
1.25,199.94,5.25,0.07,0.54,0.0,0.0,118.94,-0.02,0.86,30.9,54
1.3,200.34,5.23,0.08,0.45,0.0,0.31,118.94,-0.02,0.86,30.9,54
1.35,200.44,5.21,0.09,0.36,0.0,0.0,118.94,-0.02,0.86,31.1,54
1.4,200.24,5.19,0.07,0.27,0.0,0.92,118.94,-0.02,0.86,31.2,54
1.45,200.04,5.18,0.07,0.15,0.0,0.31,118.94,-0.02,0.75,31.1,54
1.5,199.75,5.18,0.07,0.09,0.0,-0.61,118.94,-0.02,0.86,31.2,54
1.55,200.04,5.17,0.08,0.09,0.0,0.0,118.94,-0.02,0.75,31.0,54
1.6,199.75,5.17,0.09,0.06,0.0,0.61,119.05,-0.02,0.75,31.2,54
1.65,199.55,5.16,0.08,0.03,0.0,0.0,118.94,-0.02,0.75,31.1,54
1.7,177.86,5.17,0.09,-0.06,0.0,0.0,119.05,-0.02,0.75,31.1,54
1.75,-15.62,5.79,0.06,-14.71,0.0,0.61,118.72,-0.02,0.75,31.1,54
1.8,-4.48,6.13,-0.01,-4.47,0.0,-0.92,118.39,-0.02,0.75,31.1,54
1.85,7.16,6.24,-0.04,-1.48,0.0,-0.31,118.39,-0.02,0.64,31.1,54
1.9,9.55,6.27,-0.02,-0.12,0.0,-0.31,118.28,-0.02,0.75,30.9,54
1.95,9.65,6.27,0.0,0.0,0.0,0.61,118.17,-0.02,0.64,30.9,54
2.0,12.83,6.27,0.01,0.0,0.0,0.92,118.06,-0.02,0.64,30.9,54
2.05,33.92,6.29,0.01,-0.85,0.0,0.0,118.17,-0.02,0.64,31.1,54
2.1,28.95,6.43,0.01,-3.71,0.0,0.61,118.17,-0.02,0.64,31.1,54
2.15,18.8,6.64,0.02,-4.02,0.0,0.61,118.06,-0.02,0.64,31.0,54
2.2,17.01,6.82,0.04,-3.2,0.0,0.92,118.17,-0.02,0.64,31.1,54
2.25,19.1,6.96,0.04,-2.87,0.0,-0.31,118.17,-0.02,0.64,31.1,54
2.3,20.99,7.11,0.05,-3.05,0.0,0.61,118.28,-0.02,0.64,31.1,54
2.35,20.29,7.28,0.09,-3.23,0.0,2.44,118.39,-0.02,0.64,31.0,54
2.4,20.29,7.44,0.09,-3.29,0.0,-0.31,118.39,-0.02,0.64,31.0,54
2.45,19.6,7.61,0.09,-3.29,0.0,0.0,118.5,-0.02,0.54,31.2,54
2.5,20.39,7.77,0.09,-3.26,0.0,-0.61,118.28,-0.02,0.54,31.0,54
2.55,19.99,7.94,0.09,-3.29,0.0,-0.31,118.28,-0.02,0.64,31.2,54
2.6,20.29,8.1,0.08,-3.26,0.0,0.0,118.28,-0.02,0.64,31.1,54
2.65,19.6,8.27,0.09,-3.29,0.0,0.61,118.28,-0.02,0.64,31.1,54
2.7,20.29,8.43,0.09,-3.26,0.0,0.0,118.28,-0.02,0.54,30.9,54
2.75,20.09,8.6,0.09,-3.29,0.0,0.0,118.28,-0.02,0.54,31.1,54
2.8,20.69,8.77,0.09,-3.29,0.0,-0.31,118.39,-0.02,0.54,31.0,54
2.85,19.7,8.93,0.09,-3.29,0.0,0.0,118.39,-0.02,0.54,31.2,54
2.9,20.69,9.1,0.09,-3.32,0.0,0.0,118.28,-0.02,0.54,31.3,54
2.95,19.6,9.27,0.09,-3.35,0.0,0.0,118.28,-0.02,0.54,31.1,54
3.0,22.48,9.44,0.09,-3.44,0.0,0.31,118.39,-0.02,0.54,31.1,54
3.05,18.7,9.62,0.09,-3.47,0.0,-0.31,118.39,-0.02,0.54,31.2,54
3.1,19.2,9.78,0.1,-3.2,0.0,0.31,118.28,-0.02,0.54,31.1,54
3.15,20.69,9.94,0.09,-3.2,0.0,-0.31,118.39,-0.02,0.54,31.2,54
3.2,20.29,10.11,0.09,-3.32,0.0,0.31,118.39,-0.02,0.54,31.2,54
3.25,20.59,10.28,0.08,-3.35,0.0,0.61,118.28,-0.02,0.54,31.1,54
3.3,19.89,10.45,0.09,-3.38,0.0,0.31,118.28,-0.02,0.54,31.2,54
3.35,19.6,10.62,0.09,-3.38,0.0,-0.61,118.28,-0.02,0.54,31.3,54
3.4,20.49,10.79,0.09,-3.38,0.0,0.61,118.28,-0.02,0.54,31.2,54
3.45,19.7,10.96,0.09,-3.38,0.0,-0.31,118.28,-0.02,0.0,31.1,54
3.5,20.09,11.13,0.08,-3.38,0.0,0.31,118.39,-0.02,0.0,31.2,54
3.55,20.09,11.3,0.09,-3.32,0.0,-0.31,118.28,-0.02,0.0,31.1,54
3.6,21.09,11.48,0.09,-3.62,0.0,-0.31,118.28,-0.02,0.0,31.3,54
3.65,17.11,11.65,0.09,-3.38,0.0,-0.31,118.28,-0.02,0.0,31.2,54
3.7,20.19,11.81,0.1,-3.08,0.0,0.31,118.39,-0.02,0.0,31.1,54
3.75,21.09,11.97,0.09,-3.26,0.0,-0.31,118.28,-0.02,0.0,31.2,54
3.8,20.79,12.14,0.09,-3.44,0.0,-0.61,118.28,-0.02,0.0,31.0,54
3.85,19.3,12.32,0.09,-3.47,0.0,0.31,118.28,-0.02,0.0,31.1,54
3.9,19.89,12.49,0.09,-3.41,0.0,0.31,118.28,-0.02,0.0,31.2,54
3.95,20.09,12.66,0.08,-3.35,0.0,0.0,118.17,-0.02,0.0,31.2,54
4.0,19.7,12.83,0.09,-3.35,0.0,0.0,118.28,-0.02,0.0,31.2,54
4.05,20.69,12.99,0.09,-3.29,0.0,-0.31,118.28,-0.02,0.0,31.1,54
4.1,19.7,13.16,0.1,-3.32,0.0,0.0,118.39,-0.02,0.0,31.0,54
4.15,20.59,13.33,0.09,-3.35,0.0,-0.31,118.28,-0.02,0.0,31.1,54
4.2,20.19,13.5,0.09,-3.41,0.0,0.31,118.39,-0.02,0.0,31.1,54
4.25,19.89,13.67,0.08,-3.38,0.0,0.0,118.28,-0.02,0.0,31.1,54
4.3,20.39,13.84,0.08,-3.41,0.0,0.0,118.28,-0.02,0.0,31.3,54
4.35,20.19,14.02,0.07,-3.41,0.0,0.0,118.28,-0.02,0.0,31.0,54
4.4,19.5,14.19,0.08,-3.41,0.0,0.61,118.28,-0.02,0.0,31.0,54
4.45,20.09,14.36,0.09,-3.35,0.0,0.31,118.28,-0.02,0.0,31.2,54
4.5,19.99,14.53,0.08,-3.35,0.0,-0.31,118.17,-0.02,0.0,31.1,54
4.55,19.6,14.7,0.09,-3.41,0.0,0.0,118.28,-0.02,0.0,31.2,54
4.6,20.39,14.87,0.09,-3.38,0.0,-0.31,118.28,-0.02,0.0,31.2,54
4.65,19.7,15.04,0.09,-3.38,0.0,0.0,118.28,-0.02,0.0,31.2,54
4.7,19.99,15.21,0.09,-3.44,0.0,0.31,118.28,-0.02,0.0,31.2,54
4.75,20.59,15.38,0.1,-3.41,0.0,0.31,118.17,-0.02,0.0,31.3,54
4.8,19.99,15.56,0.09,-3.41,0.0,0.31,118.28,-0.02,0.0,31.2,54
4.85,19.7,15.73,0.09,-3.41,0.0,-0.31,118.39,-0.02,0.0,31.2,54
4.9,19.89,15.9,0.09,-3.41,0.0,0.0,118.17,-0.02,0.0,31.2,54
4.95,20.39,16.07,0.08,-3.38,0.0,-0.31,118.28,-0.02,0.0,31.2,54
5.0,19.6,16.24,0.09,-3.41,0.0,-0.31,118.28,-0.02,0.0,31.1,54
5.05,20.19,16.42,0.09,-3.41,0.0,-0.31,118.28,-0.02,0.0,31.3,54
5.1,10.15,16.53,0.09,-0.94,0.0,0.0,118.39,-0.02,0.0,31.0,54
5.15,-34.92,16.88,0.09,-12.38,0.0,0.61,118.28,-0.02,0.0,31.2,54
5.2,-36.51,17.83,0.08,-19.66,0.0,-0.31,118.28,-0.02,0.0,31.1,54
5.25,-15.82,18.46,0.09,-6.04,0.0,-0.31,118.17,-0.02,0.0,31.3,54
5.3,-7.96,18.5,0.02,-0.09,0.0,-1.53,118.06,-0.02,0.0,31.2,54
5.35,-5.27,18.5,0.02,0.0,0.0,0.31,118.17,-0.02,0.0,31.2,54
5.4,-4.77,18.5,0.04,0.0,0.0,0.61,117.84,-0.02,0.0,31.2,54
5.45,-4.48,18.5,0.04,0.0,0.0,0.61,117.84,-0.02,0.0,31.1,54
5.5,-4.28,18.5,0.05,0.0,0.0,0.0,117.73,-0.02,0.0,31.0,54
5.55,-4.18,18.5,0.05,0.0,0.0,0.0,117.73,-0.02,0.0,31.3,54
5.6,-4.08,18.5,0.06,0.0,0.0,-0.61,117.73,-0.02,0.0,31.2,54
5.65,-3.98,18.5,0.06,0.0,0.0,0.0,117.73,-0.02,0.0,31.2,54
5.7,-3.98,18.5,0.05,0.0,0.0,0.61,117.84,-0.02,0.0,31.2,54
5.75,-3.88,18.5,0.07,0.0,0.0,0.0,118.72,-0.02,0.0,31.3,54
5.8,-3.68,18.5,0.05,0.0,0.0,-0.31,113.3,-0.02,0.0,31.3,54
5.85,-3.18,18.5,0.1,0.0,-0.95,-0.61,60.8,0.02,0.0,31.1,54
5.9,-3.18,18.5,0.1,0.0,-0.95,0.31,7.63,0.06,0.0,31.1,54
5.95,-2.88,18.5,0.1,0.0,0.95,0.31,-0.55,0.08,0.0,31.4,54
6.0,-3.08,18.5,0.1,0.0,-2.86,0.0,0.0,0.19,0.0,31.3,54
6.05,-3.18,18.5,0.09,0.0,-3.81,0.31,0.33,0.36,0.0,31.2,54
6.1,-3.28,18.5,0.1,0.0,-3.81,0.0,0.33,0.57,0.0,31.1,54
6.15,-2.98,18.5,0.1,0.0,-5.72,0.0,0.44,0.82,0.0,31.1,54
6.2,-2.98,18.5,0.09,0.0,-5.72,0.31,0.33,1.11,0.0,31.2,54
6.25,-2.98,18.5,0.1,0.0,-6.68,0.61,0.44,1.45,0.0,31.2,54
6.3,-2.88,18.5,0.1,0.0,-8.58,0.31,0.44,1.87,0.0,31.3,54
6.35,-3.08,18.5,0.1,0.0,-9.54,0.31,0.55,2.33,0.0,31.1,54
6.4,-3.18,18.5,0.1,0.0,-10.49,0.0,0.55,2.84,0.0,31.4,54
6.45,-2.98,18.5,0.1,0.0,-12.4,-0.31,0.55,3.45,0.0,31.2,54
6.5,-2.98,18.5,0.1,0.0,-13.35,-0.31,0.44,4.12,0.0,31.2,54
6.55,-2.98,18.5,0.1,0.0,-15.26,-0.31,0.44,4.84,0.0,31.2,54
6.6,-3.08,18.5,0.1,0.0,-16.21,0.31,0.44,5.68,0.0,31.1,54
6.65,-2.98,18.5,0.1,0.0,-19.07,-0.31,0.44,6.6,0.0,31.2,54
6.7,-3.08,18.5,0.1,0.0,-20.98,0.0,0.44,7.61,0.0,31.3,54
6.75,-2.88,18.5,0.1,0.0,-21.94,-0.61,0.44,8.7,0.0,31.3,54
6.8,-2.98,18.5,0.1,0.0,-24.8,-0.61,0.44,9.92,0.0,31.3,54
6.85,-2.98,18.5,0.11,0.0,-26.7,0.0,0.33,11.22,0.0,31.0,54
6.9,-2.79,18.5,0.1,0.0,-28.61,0.0,0.44,12.65,0.0,31.2,54
6.95,-2.79,18.5,0.1,0.0,-30.52,-0.61,0.44,14.17,0.0,31.0,54
7.0,-2.98,18.5,0.1,0.0,-33.38,0.31,0.44,15.83,0.0,31.2,54
7.05,-2.88,18.5,0.09,0.0,-36.24,0.31,0.44,17.61,0.0,31.3,54
7.1,-2.88,18.5,0.09,0.0,-39.1,0.0,0.44,19.51,0.0,31.2,54
7.15,-2.88,18.5,0.1,0.0,-41.01,0.61,0.55,21.53,0.0,31.3,54
7.2,-2.88,18.5,0.1,0.0,-43.87,0.0,0.44,23.71,0.0,31.2,54
7.25,-2.79,18.5,0.09,0.0,-47.69,0.31,0.33,26.0,0.0,31.3,54
7.3,-2.88,18.5,0.1,0.0,-48.64,0.31,0.44,28.42,0.0,31.3,54
7.35,-2.98,18.5,0.1,0.0,-50.55,-0.31,0.44,30.96,0.0,31.2,54
7.4,-2.88,18.5,0.09,0.0,-54.36,0.31,0.33,33.63,0.0,31.3,54
7.45,-2.88,18.5,0.1,0.0,-57.22,0.31,0.44,36.43,0.0,31.2,54
7.5,-2.88,18.5,0.1,0.0,-59.13,-0.31,0.33,39.37,0.0,31.5,54
7.55,-2.98,18.5,0.09,0.0,-103.95,0.0,0.11,43.95,0.0,31.2,54
7.6,-2.79,18.5,0.09,0.0,-258.45,0.0,0.0,55.35,0.0,31.4,54
7.65,-2.39,18.5,0.1,0.0,-477.81,0.0,-0.77,77.14,0.0,31.2,54
7.7,-2.59,18.5,0.1,0.0,-767.73,0.0,-1.33,112.77,0.0,31.2,54
7.75,-2.69,18.5,0.1,0.0,-1043.35,0.0,0.0,162.7,0.0,31.3,54
7.8,-3.38,18.5,0.1,0.0,-969.92,0.0,0.44,212.73,0.0,31.3,54
7.85,-1.79,18.5,0.09,0.0,-744.84,0.0,0.55,251.95,0.0,31.1,54
7.9,-2.29,18.5,0.1,0.0,-520.72,0.31,0.55,279.91,0.0,31.3,54
7.95,-2.39,18.5,0.1,0.0,-279.44,0.31,0.88,296.12,0.0,31.1,54
8.0,-2.59,18.5,0.1,0.0,-39.1,0.0,0.11,300.07,0.0,31.4,54
8.05,-2.88,18.5,0.1,0.0,-0.95,0.0,0.0,300.07,0.0,31.3,54
8.1,-2.79,18.5,1.03,0.0,-1.91,32.04,0.0,300.09,0.0,31.3,54
8.15,-2.49,18.5,5.26,0.0,0.0,91.86,0.0,300.11,0.0,31.3,54
8.2,-2.59,18.5,11.75,0.0,-0.95,144.96,0.0,300.13,0.0,31.3,54
8.25,-2.79,18.5,17.19,0.0,0.0,80.57,0.0,300.13,0.0,31.0,54
8.3,-2.69,18.5,18.88,0.0,0.0,37.84,0.0,300.13,0.0,31.2,54
8.35,-2.69,18.5,20.84,0.0,0.0,37.54,0.0,300.13,0.0,31.2,54
8.4,-2.69,18.5,20.84,0.0,0.0,0.0,0.0,300.13,0.0,31.2,54
8.45,-2.59,18.5,20.83,0.0,0.0,-0.31,0.0,300.13,0.0,31.2,54
8.5,-2.88,18.5,20.84,0.0,0.0,-0.31,0.0,300.11,0.0,31.1,54
8.55,-2.69,18.5,20.84,0.0,0.0,-0.31,0.0,300.13,0.0,31.2,54
8.6,-2.69,18.5,20.83,0.0,0.0,0.31,0.0,300.13,0.0,31.2,54
8.65,-2.69,18.5,20.83,0.0,0.0,-0.61,0.0,300.13,0.0,31.2,54
8.7,-2.79,18.5,20.84,0.0,0.0,-0.31,0.0,300.13,0.0,31.3,54
8.75,-2.49,18.5,20.83,0.0,0.0,0.31,0.0,300.13,0.0,31.2,54
8.8,-2.39,18.5,20.83,0.0,0.0,-0.92,0.0,300.13,0.0,31.1,54
8.85,-2.69,18.5,20.84,0.0,0.0,-0.61,0.0,300.13,0.0,31.1,54
8.9,-2.69,18.5,20.83,0.0,0.0,0.92,0.11,300.13,0.0,31.2,54
8.95,-2.79,18.5,20.84,0.0,0.0,-0.31,0.0,300.13,0.0,31.3,54
9.0,-2.49,18.5,20.84,0.0,0.0,0.0,0.0,300.13,0.0,31.2,54
9.05,-2.39,18.5,20.83,0.0,0.0,0.0,0.0,300.13,0.0,31.2,54
9.1,-2.39,18.5,20.84,0.0,0.0,0.0,0.0,300.13,0.0,31.1,54
9.15,-2.69,18.5,20.83,0.0,0.0,0.31,0.0,300.13,0.0,31.2,54
9.2,-2.79,18.5,20.83,0.0,0.0,0.0,0.11,300.13,0.0,31.2,54
9.25,-2.69,18.5,20.84,0.0,0.0,-0.92,0.0,300.13,0.0,31.2,54
9.3,-2.59,18.5,20.83,0.0,0.0,0.0,0.0,300.13,0.0,31.2,54
9.35,-2.39,18.5,20.83,0.0,0.0,0.61,0.0,300.13,0.0,31.3,54
9.4,-2.69,18.5,20.83,0.0,0.0,0.31,0.0,300.13,0.0,31.0,54
9.45,-2.88,18.5,20.84,0.0,0.0,-0.31,0.0,300.13,0.0,31.3,54
9.5,-2.79,18.5,16.19,0.0,0.0,-133.06,0.0,300.13,0.0,31.3,54
9.55,-2.69,18.5,8.06,0.0,0.0,-155.34,0.0,300.13,0.0,31.2,54
9.6,-2.49,18.5,3.32,0.0,0.95,-74.16,0.0,300.13,0.0,31.2,54
9.65,-2.49,18.5,1.54,0.0,0.0,-32.96,0.11,300.13,0.0,31.2,54
9.7,-2.79,18.5,0.09,0.0,0.95,-31.43,0.0,300.11,0.0,31.1,54
9.75,-2.59,18.5,0.05,0.0,-0.95,0.31,0.0,300.11,0.0,31.2,54
9.8,-2.39,18.5,0.07,0.0,0.0,0.0,0.0,300.11,0.0,31.2,54
9.85,-2.79,18.5,0.08,0.0,0.0,0.31,0.0,300.13,0.0,31.1,54
9.9,-2.49,18.5,0.08,0.0,0.0,0.0,0.0,300.13,0.0,31.2,54
9.95,-2.79,18.5,0.07,0.0,0.0,-0.31,0.0,300.13,0.0,31.3,54
10.0,-2.59,18.5,0.08,0.0,0.0,-0.31,0.0,300.13,0.0,31.2,54
10.05,-2.69,18.5,0.07,0.0,0.0,-0.31,0.0,300.13,0.0,31.2,54
10.1,-2.69,18.5,0.08,0.0,0.0,-0.31,0.0,300.13,0.0,31.0,54
10.15,-2.59,18.5,0.09,0.0,0.0,0.0,0.0,300.13,0.0,31.3,54
10.2,-2.49,18.5,0.08,0.0,-0.95,0.31,0.0,300.13,0.0,31.3,54
10.25,-2.69,18.5,0.07,0.0,0.0,-0.31,0.0,300.13,0.0,31.2,54
10.3,-2.79,18.5,0.07,0.0,0.0,0.31,0.11,300.13,0.0,31.2,54
10.35,-2.59,18.5,0.07,0.0,0.0,0.31,0.0,300.13,0.0,31.0,54
10.4,-2.69,18.5,0.07,0.0,0.0,-0.31,0.0,300.13,0.0,31.2,54
10.45,-2.59,18.5,0.07,0.0,0.0,-0.31,0.0,300.13,0.0,31.1,54
0.0,-0.99,18.5,-0.03,0.0,0.0,-0.31,120.38,-0.02,0.0,30.9,55
0.05,52.52,18.01,-0.04,17.42,0.0,0.31,120.05,-0.02,0.0,31.1,55
0.1,77.79,17.03,-0.03,19.81,0.0,0.31,119.72,-0.02,0.0,30.9,55
0.15,175.18,16.03,-0.04,19.87,0.0,0.0,119.6,-0.02,0.0,31.2,55
0.2,153.99,15.04,0.0,19.87,0.0,1.22,119.27,-0.02,0.0,31.0,55
0.25,163.24,14.04,0.03,19.87,0.0,0.92,119.16,-0.02,0.11,30.9,55
0.3,172.49,13.05,0.05,19.87,0.0,-0.31,119.16,-0.02,0.11,31.2,55
0.35,200.74,12.05,0.04,19.87,0.0,-0.31,119.05,-0.02,0.21,31.2,55
0.4,224.02,11.06,0.08,19.87,0.0,2.14,119.05,-0.02,0.21,31.1,55
0.45,402.28,10.06,0.09,19.84,0.0,-0.31,119.16,-0.02,0.21,31.1,55
0.5,470.02,9.07,0.08,19.9,0.0,0.0,119.05,-0.02,0.32,31.1,55
0.55,493.2,8.07,0.08,19.87,0.0,0.0,119.05,-0.02,0.32,31.1,55
0.6,503.34,7.08,0.08,19.9,0.0,0.31,118.94,-0.02,0.43,31.1,55
0.65,519.26,6.08,0.07,19.87,0.0,-0.61,119.16,-0.02,0.54,31.0,55
0.7,391.23,5.35,0.07,9.24,0.0,0.31,119.38,-0.02,0.64,31.0,55
0.75,174.58,5.84,0.09,-2.45,0.0,0.0,118.83,-0.02,0.54,31.2,55
0.8,202.43,5.69,0.07,2.6,0.0,0.31,119.05,-0.02,0.43,31.2,55
0.85,194.67,5.63,0.08,0.69,0.0,0.0,119.05,-0.02,0.32,30.9,55
0.9,195.77,5.57,0.08,1.39,0.0,-0.31,118.83,-0.02,0.32,31.2,55
0.95,199.45,5.5,0.09,1.39,0.0,0.0,119.05,-0.02,0.32,31.2,55
1.0,200.14,5.44,0.08,1.09,0.0,0.31,118.94,-0.02,0.32,31.0,55
1.05,199.65,5.39,0.08,1.03,0.0,0.61,118.94,-0.02,0.21,31.0,55
1.1,200.44,5.34,0.08,0.97,0.0,0.31,118.94,-0.02,0.21,31.1,55
1.15,199.55,5.3,0.07,0.69,0.0,0.31,119.05,-0.02,0.11,31.1,55
1.2,199.75,5.26,0.09,0.72,0.0,0.31,118.94,-0.02,0.11,31.1,55
